,Date,Location,Series_Complete_Pop_Pct,Administered_Dose1_Pop_Pct
5061,09/23/2021,MT,48.1,54.3
5062,09/23/2021,KY,51.4,60.0
5063,09/23/2021,US,55.0,64.0
5064,09/23/2021,CT,68.2,75.6
5065,09/23/2021,FL,56.5,66.4
5066,09/23/2021,OR,60.2,66.1
5067,09/23/2021,PR,69.2,78.6
5068,09/23/2021,ND,43.5,50.5
5069,09/23/2021,DE,57.1,65.8
5070,09/23/2021,CA,58.4,71.2
5071,09/23/2021,MN,57.7,63.2
5072,09/23/2021,AZ,50.6,58.9
5073,09/23/2021,VA2,0.0,0.0
5074,09/23/2021,NJ,63.8,72.0
5075,09/23/2021,TN,44.7,52.2
5076,09/23/2021,GA,44.6,54.3
5077,09/23/2021,IL,53.0,67.9
5078,09/23/2021,HI,57.3,76.3
5079,09/23/2021,ID,41.1,46.5
5080,09/23/2021,MA,67.5,77.0
5081,09/23/2021,RP,85.3,98.3
5082,09/23/2021,IN,48.0,51.8
5083,09/23/2021,SD,51.1,58.5
5084,09/23/2021,IH2,35.7,43.1
5085,09/22/2021,MN,57.7,63.1
5086,09/22/2021,KS,50.4,59.2
5087,09/22/2021,NH,61.1,68.8
5088,09/22/2021,VA2,0.0,0.0
5089,09/22/2021,US,54.9,64.0
5090,09/22/2021,AK,49.5,56.7
5091,09/22/2021,GA,44.4,54.2
5092,09/22/2021,AZ,50.5,58.8
5093,09/22/2021,ID,41.0,46.4
5094,09/22/2021,NJ,63.7,71.9
5095,09/22/2021,ND,43.5,50.4
5096,09/22/2021,TN,44.6,52.1
5097,09/22/2021,VA,59.8,67.8
5098,09/22/2021,DC,59.4,69.8
5099,09/22/2021,MT,48.0,54.2
5100,09/22/2021,FL,56.3,66.3
5101,09/22/2021,PR,69.2,78.6
5102,09/22/2021,DD2,0.0,0.0
5103,09/22/2021,MI,51.9,56.6
5104,09/22/2021,GU,66.4,75.4
5105,09/22/2021,RP,85.3,98.3
5106,09/22/2021,RI,67.2,74.3
5107,09/22/2021,CA,58.2,71.0
5108,09/22/2021,DE,57.1,65.7
5109,09/22/2021,NE,54.1,59.0
5110,09/22/2021,NM,62.4,71.9
5111,09/22/2021,TX,50.5,59.4
5112,09/22/2021,CT,68.1,75.5
5113,09/22/2021,OK,46.7,55.9
5114,09/22/2021,WY,40.9,47.8
5115,09/22/2021,BP2,0.0,0.0
5116,09/22/2021,KY,51.3,59.9
5117,09/22/2021,PA,57.1,71.5
5118,09/22/2021,AS,48.4,59.1
5119,09/22/2021,LA,44.6,51.2
5120,09/22/2021,HI,57.2,76.2
5121,09/22/2021,MP,59.5,62.6
5122,09/22/2021,LTC,0.0,0.0
5123,09/22/2021,ME,67.9,73.5
5124,09/22/2021,UT,49.9,58.4
5125,09/22/2021,MA,67.4,76.9
5126,09/22/2021,AR,44.9,55.3
5127,09/22/2021,IL,52.9,67.8
5128,09/22/2021,MO,47.2,54.3
5129,09/22/2021,FM,36.0,42.5
5130,09/22/2021,NV,50.1,60.1
5131,09/22/2021,CO,58.8,65.1
5132,09/22/2021,IN,47.9,51.8
5133,09/22/2021,VI,43.9,50.9
5134,09/22/2021,SD,51.0,58.5
5135,09/22/2021,SC,46.3,54.5
5136,09/22/2021,IA,53.5,57.7
5137,09/22/2021,WI,55.8,60.5
5138,09/22/2021,AL,41.7,52.1
5139,09/22/2021,MS,42.6,49.6
5140,09/22/2021,OR,60.1,66.1
5141,09/22/2021,NY,62.9,70.3
5142,09/22/2021,IH2,35.6,43.0
5143,09/22/2021,MH,33.5,38.6
5144,09/22/2021,MD,63.5,70.1
5145,09/22/2021,WV,40.2,47.9
5146,09/22/2021,WA,62.7,70.7
5147,09/22/2021,NC,48.9,58.6
5148,09/22/2021,OH,49.7,53.7
5149,09/22/2021,VT,69.1,77.3
5150,09/21/2021,FM,35.6,42.3
5151,09/21/2021,AZ,50.4,58.7
5152,09/21/2021,MI,51.8,56.5
5153,09/21/2021,MO,47.1,54.3
5154,09/21/2021,RP,85.3,98.3
5155,09/21/2021,MN,57.6,63.1
5156,09/21/2021,VA,59.8,67.7
5157,09/21/2021,KY,51.2,59.8
5158,09/21/2021,IN,47.8,51.7
5159,09/21/2021,AL,41.6,52.1
5160,09/21/2021,MT,47.9,54.2
5161,09/21/2021,VT,69.0,77.3
5162,09/21/2021,VI,43.7,50.8
5163,09/21/2021,TN,44.5,52.1
5164,09/21/2021,FL,56.3,66.3
5165,09/21/2021,OH,49.7,53.7
5166,09/21/2021,DE,56.8,65.5
5167,09/21/2021,NH,61.1,68.8
5168,09/21/2021,WY,40.8,47.7
5169,09/21/2021,MS,42.5,49.5
5170,09/21/2021,RI,67.1,74.2
5171,09/21/2021,NE,54.0,58.9
5172,09/21/2021,KS,50.4,59.2
5173,09/21/2021,MD,63.4,70.0
5174,09/21/2021,IH2,35.6,43.0
5175,09/21/2021,OR,60.0,66.1
5176,09/21/2021,US,54.8,63.9
5177,09/21/2021,BP2,0.0,0.0
5178,09/21/2021,UT,49.8,58.3
5179,09/21/2021,WI,55.7,60.5
5180,09/21/2021,DD2,0.0,0.0
5181,09/21/2021,VA2,0.0,0.0
5182,09/21/2021,GA,44.1,54.0
5183,09/21/2021,CT,68.0,75.4
5184,09/21/2021,NM,62.3,71.9
5185,09/21/2021,LTC,0.0,0.0
5186,09/21/2021,AR,44.7,55.1
5187,09/21/2021,OK,46.6,55.8
5188,09/21/2021,PA,57.0,71.4
5189,09/21/2021,AS,48.4,59.1
5190,09/21/2021,TX,50.3,59.3
5191,09/21/2021,MP,59.4,62.6
5192,09/21/2021,NY,62.7,70.2
5193,09/21/2021,NJ,63.6,71.9
5194,09/21/2021,AK,49.3,56.6
5195,09/21/2021,SD,51.0,58.4
5196,09/21/2021,CO,58.7,65.0
5197,09/21/2021,MA,67.4,76.8
5198,09/21/2021,SC,46.2,54.4
5199,09/21/2021,HI,57.1,76.3
5200,09/21/2021,DC,59.3,69.7
5201,09/21/2021,NC,48.8,58.5
5202,09/21/2021,GU,65.7,75.0
5203,09/21/2021,MH,33.4,38.5
5204,09/21/2021,IA,53.4,57.6
5205,09/21/2021,ME,67.8,73.5
5206,09/21/2021,ID,40.9,46.3
5207,09/21/2021,CA,58.1,70.9
5208,09/21/2021,LA,44.5,51.2
5209,09/21/2021,ND,43.4,50.3
5210,09/21/2021,PR,69.0,78.5
5211,09/21/2021,WV,40.2,47.9
5212,09/21/2021,IL,52.8,67.8
5213,09/21/2021,NV,50.0,60.1
5214,09/21/2021,WA,62.6,70.6
5215,09/20/2021,DD2,0.0,0.0
5216,09/20/2021,NY,62.7,70.1
5217,09/20/2021,NH,61.0,68.8
5218,09/20/2021,MN,57.6,63.1
5219,09/20/2021,MH,33.4,38.5
5220,09/20/2021,OK,46.6,55.8
5221,09/20/2021,ND,43.4,50.3
5222,09/20/2021,IL,52.8,67.7
5223,09/20/2021,ID,40.8,46.2
5224,09/20/2021,GA,44.1,54.0
5225,09/20/2021,NM,62.2,71.8
5226,09/20/2021,MT,47.7,54.0
5227,09/20/2021,AR,44.7,55.1
5228,09/20/2021,FM,35.4,42.2
5229,09/20/2021,CO,58.6,64.9
5230,09/20/2021,VA2,0.0,0.0
5231,09/20/2021,WA,62.2,70.4
5232,09/20/2021,KS,50.3,59.1
5233,09/20/2021,MA,67.3,76.8
5234,09/20/2021,IN,47.8,51.7
5235,09/20/2021,WY,40.6,47.5
5236,09/20/2021,TN,44.1,51.8
5237,09/20/2021,MS,42.1,49.3
5238,09/20/2021,RP,85.3,98.3
5239,09/20/2021,DE,56.8,65.5
5240,09/20/2021,IA,53.4,57.6
5241,09/20/2021,SD,50.8,58.2
5242,09/20/2021,MI,51.8,56.5
5243,09/20/2021,UT,49.5,58.1
5244,09/20/2021,DC,59.2,69.7
5245,09/20/2021,AZ,50.4,58.7
5246,09/20/2021,OH,49.7,53.7
5247,09/20/2021,NJ,63.5,71.9
5248,09/20/2021,SC,46.1,54.3
5249,09/20/2021,PR,69.0,78.5
5250,09/20/2021,VI,43.5,50.7
5251,09/20/2021,US,54.7,63.9
5252,09/20/2021,NC,48.8,58.4
5253,09/20/2021,PA,57.0,71.4
5254,09/20/2021,BP2,0.0,0.0
5255,09/20/2021,OR,60.0,66.0
5256,09/20/2021,AS,48.1,58.6
5257,09/20/2021,HI,57.0,76.2
5258,09/20/2021,RI,67.1,74.2
5259,09/20/2021,NE,53.8,58.8
5260,09/20/2021,VA,59.7,67.7
5261,09/20/2021,AK,49.2,56.6
5262,09/20/2021,FL,56.1,66.2
5263,09/20/2021,CA,58.0,70.8
5264,09/20/2021,VT,69.0,77.2
5265,09/20/2021,WI,55.7,60.4
5266,09/20/2021,LA,44.5,51.1
5267,09/20/2021,KY,50.8,59.6
5268,09/20/2021,MD,63.4,69.9
5269,09/20/2021,ME,67.5,73.3
5270,09/20/2021,MO,47.1,54.2
5271,09/20/2021,WV,40.2,47.8
5272,09/20/2021,GU,65.6,75.0
5273,09/20/2021,TX,50.3,59.2
5274,09/20/2021,CT,67.9,75.4
5275,09/20/2021,LTC,0.0,0.0
5276,09/20/2021,IH2,35.5,43.0
5277,09/20/2021,MP,59.1,62.4
5278,09/20/2021,AL,41.4,51.9
5279,09/20/2021,NV,49.9,60.0
5280,09/19/2021,PA,56.9,71.3
5281,09/19/2021,MT,47.7,54.0
5282,09/19/2021,SD,50.8,58.2
5283,09/19/2021,PR,68.5,78.2
5284,09/19/2021,DD2,0.0,0.0
5285,09/19/2021,MA,67.2,76.7
5286,09/19/2021,IA,53.2,57.5
5287,09/19/2021,VI,43.5,50.7
5288,09/19/2021,LA,44.4,51.1
5289,09/19/2021,VA2,0.0,0.0
5290,09/19/2021,DC,59.2,69.6
5291,09/19/2021,NJ,63.5,71.8
5292,09/19/2021,MD,63.3,69.9
5293,09/19/2021,RI,67.0,74.1
5294,09/19/2021,OH,49.6,53.6
5295,09/19/2021,GU,65.6,75.0
5296,09/19/2021,NY,62.6,70.0
5297,09/19/2021,WY,40.6,47.5
5298,09/19/2021,NM,62.1,71.8
5299,09/19/2021,KS,50.2,59.1
5300,09/19/2021,WI,55.6,60.3
5301,09/19/2021,MS,42.1,49.3
5302,09/19/2021,VT,68.9,77.2
5303,09/19/2021,HI,57.0,76.2
5304,09/19/2021,MI,51.7,56.4
5305,09/19/2021,WA,62.2,70.3
5306,09/19/2021,AK,49.1,56.5
5307,09/19/2021,AR,44.6,55.1
5308,09/19/2021,CA,57.9,70.7
5309,09/19/2021,SC,45.9,54.3
5310,09/19/2021,MP,59.1,62.4
5311,09/19/2021,UT,49.5,58.1
5312,09/19/2021,OR,59.9,66.0
5313,09/19/2021,NC,48.7,58.4
5314,09/19/2021,IL,52.7,67.7
5315,09/19/2021,KY,50.8,59.6
5316,09/19/2021,TX,50.2,59.2
5317,09/19/2021,VA,59.5,67.6
5318,09/19/2021,AS,48.1,58.6
5319,09/19/2021,NE,53.7,58.7
5320,09/19/2021,OK,46.5,55.7
5321,09/19/2021,DE,56.8,65.5
5322,09/19/2021,CT,67.7,75.2
5323,09/19/2021,AL,41.3,51.9
5324,09/19/2021,IH2,35.5,43.0
5325,09/19/2021,GA,44.1,54.0
5326,09/19/2021,FM,35.4,42.2
5327,09/19/2021,NH,61.0,68.7
5328,09/19/2021,TN,44.1,51.8
5329,09/19/2021,MH,33.4,38.5
5330,09/19/2021,RP,85.1,97.9
5331,09/19/2021,AZ,50.3,58.6
5332,09/19/2021,MO,47.0,54.2
5333,09/19/2021,BP2,0.0,0.0
5334,09/19/2021,NV,49.8,59.9
5335,09/19/2021,ID,40.8,46.1
5336,09/19/2021,IN,47.7,51.6
5337,09/19/2021,FL,55.8,66.0
5338,09/19/2021,MN,57.5,63.0
5339,09/19/2021,ND,43.3,50.3
5340,09/19/2021,WV,40.1,47.8
5341,09/19/2021,CO,58.6,64.9
5342,09/19/2021,US,54.6,63.8
5343,09/19/2021,ME,67.5,73.2
5344,09/19/2021,LTC,0.0,0.0
5345,09/18/2021,MS,42.1,49.3
5346,09/18/2021,SC,45.8,54.1
5347,09/18/2021,CT,67.7,75.2
5348,09/18/2021,NE,53.7,58.7
5349,09/18/2021,FL,55.8,66.0
5350,09/18/2021,ME,67.5,73.2
5351,09/18/2021,NJ,63.4,71.7
5352,09/18/2021,LA,44.2,51.0
5353,09/18/2021,AK,48.9,56.4
5354,09/18/2021,HI,56.9,76.1
5355,09/18/2021,NM,62.0,71.7
5356,09/18/2021,VA2,0.0,0.0
5357,09/18/2021,OH,49.5,53.6
5358,09/18/2021,AR,44.4,55.0
5359,09/18/2021,MI,51.6,56.3
5360,09/18/2021,RP,83.9,97.6
5361,09/18/2021,CA,57.7,70.6
5362,09/18/2021,MA,67.2,76.6
5363,09/18/2021,WA,62.2,70.3
5364,09/18/2021,TN,44.1,51.8
5365,09/18/2021,RI,66.9,74.0
5366,09/18/2021,IL,52.6,67.6
5367,09/18/2021,OK,46.3,55.6
5368,09/18/2021,MT,47.7,54.0
5369,09/18/2021,KY,50.8,59.5
5370,09/18/2021,MO,46.9,54.1
5371,09/18/2021,MH,33.4,38.5
5372,09/18/2021,FM,35.4,42.2
5373,09/18/2021,SD,50.7,58.2
5374,09/18/2021,AZ,50.2,58.5
5375,09/18/2021,ND,43.2,50.2
5376,09/18/2021,GA,44.1,54.0
5377,09/18/2021,PA,56.8,71.2
5378,09/18/2021,LTC,0.0,0.0
5379,09/18/2021,UT,49.5,58.1
5380,09/18/2021,AL,41.1,51.7
5381,09/18/2021,NH,60.9,68.6
5382,09/18/2021,BP2,0.0,0.0
5383,09/18/2021,MD,63.2,69.8
5384,09/18/2021,IA,53.2,57.5
5385,09/18/2021,WV,40.1,47.8
5386,09/18/2021,MP,59.1,62.4
5387,09/18/2021,US,54.5,63.7
5388,09/18/2021,KS,50.1,59.0
5389,09/18/2021,WY,40.6,47.5
5390,09/18/2021,AS,48.1,58.6
5391,09/18/2021,MN,57.4,63.0
5392,09/18/2021,WI,55.5,60.2
5393,09/18/2021,NC,48.5,58.2
5394,09/18/2021,VT,68.9,77.1
5395,09/18/2021,VA,59.3,67.4
5396,09/18/2021,IN,47.5,51.5
5397,09/18/2021,OR,59.7,65.9
5398,09/18/2021,PR,68.5,78.2
5399,09/18/2021,DD2,0.0,0.0
5400,09/18/2021,NV,49.7,59.8
5401,09/18/2021,VI,43.5,50.7
5402,09/18/2021,CO,58.5,64.8
5403,09/18/2021,ID,40.7,46.0
5404,09/18/2021,IH2,35.5,42.9
5405,09/18/2021,GU,65.6,74.9
5406,09/18/2021,DE,56.8,65.5
5407,09/18/2021,TX,50.0,59.1
5408,09/18/2021,DC,59.1,69.5
5409,09/18/2021,NY,62.4,69.9
5410,09/17/2021,NE,53.7,58.7
5411,09/17/2021,BP2,0.0,0.0
5412,09/17/2021,NY,62.3,69.7
5413,09/17/2021,MP,58.9,62.4
5414,09/17/2021,VT,68.8,77.1
5415,09/17/2021,DC,59.0,69.4
5416,09/17/2021,GU,65.3,74.7
5417,09/17/2021,DE,56.8,65.4
5418,09/17/2021,PA,56.8,71.2
5419,09/17/2021,AK,48.8,56.3
5420,09/17/2021,OK,46.2,55.5
5421,09/17/2021,VA2,0.0,0.0
5422,09/17/2021,MO,46.8,54.0
5423,09/17/2021,FM,35.0,42.0
5424,09/17/2021,NH,60.9,68.6
5425,09/17/2021,LTC,0.0,0.0
5426,09/17/2021,TN,44.0,51.7
5427,09/17/2021,MD,63.1,69.7
5428,09/17/2021,RP,83.9,97.6
5429,09/17/2021,FL,55.7,65.9
5430,09/17/2021,MT,47.6,53.8
5431,09/17/2021,HI,56.8,76.0
5432,09/17/2021,LA,44.0,50.9
5433,09/17/2021,NM,61.9,71.6
5434,09/17/2021,RI,66.7,73.8
5435,09/17/2021,VI,43.3,50.6
5436,09/17/2021,CO,58.4,64.7
5437,09/17/2021,WY,40.5,47.4
5438,09/17/2021,MI,51.4,56.1
5439,09/17/2021,KS,50.0,58.9
5440,09/17/2021,OH,49.4,53.5
5441,09/17/2021,IL,52.5,67.5
5442,09/17/2021,WV,40.1,47.7
5443,09/17/2021,IN,47.5,51.4
5444,09/17/2021,WI,55.4,60.1
5445,09/17/2021,AZ,50.1,58.4
5446,09/17/2021,MS,41.7,49.1
5447,09/17/2021,SD,50.6,58.1
5448,09/17/2021,TX,49.8,58.9
5449,09/17/2021,NC,48.4,58.1
5450,09/17/2021,MH,33.1,38.3
5451,09/17/2021,MN,57.3,62.9
5452,09/17/2021,VA,59.0,67.0
5453,09/17/2021,IA,53.1,57.4
5454,09/17/2021,MA,67.0,76.5
5455,09/17/2021,AL,41.0,51.7
5456,09/17/2021,IH2,35.4,42.9
5457,09/17/2021,ND,43.1,50.0
5458,09/17/2021,US,54.4,63.6
5459,09/17/2021,AR,44.3,54.9
5460,09/17/2021,ID,40.6,45.9
5461,09/17/2021,CA,57.6,70.5
5462,09/17/2021,DD2,0.0,0.0
5463,09/17/2021,SC,45.6,54.0
5464,09/17/2021,WA,62.1,70.2
5465,09/17/2021,GA,43.9,53.8
5466,09/17/2021,UT,49.2,57.9
5467,09/17/2021,CT,67.6,75.1
5468,09/17/2021,KY,50.7,59.4
5469,09/17/2021,PR,68.3,78.1
5470,09/17/2021,ME,67.3,73.1
5471,09/17/2021,NJ,63.2,71.6
5472,09/17/2021,NV,49.6,59.7
5473,09/17/2021,OR,59.6,65.8
5474,09/17/2021,AS,47.9,58.2
5475,09/16/2021,MT,47.5,53.7
5476,09/16/2021,MI,51.4,56.0
5477,09/16/2021,BP2,0.0,0.0
5478,09/16/2021,FL,55.6,65.8
5479,09/16/2021,RP,83.9,97.6
5480,09/16/2021,MH,33.1,38.3
5481,09/16/2021,IN,47.4,51.3
5482,09/16/2021,VI,43.1,50.4
5483,09/16/2021,UT,49.1,57.8
5484,09/16/2021,VA,58.8,66.9
5485,09/16/2021,CO,58.3,64.7
5486,09/16/2021,IH2,35.3,42.8
5487,09/16/2021,NM,61.7,71.5
5488,09/16/2021,TN,43.8,51.6
5489,09/16/2021,NV,49.5,59.6
5490,09/16/2021,NC,48.3,58.0
5491,09/16/2021,ME,67.2,73.0
5492,09/16/2021,VT,68.8,77.0
5493,09/16/2021,MD,63.0,69.6
5494,09/16/2021,LTC,0.0,0.0
5495,09/16/2021,NE,53.5,58.6
5496,09/16/2021,FM,34.8,41.8
5497,09/16/2021,IL,52.5,67.4
5498,09/16/2021,AL,40.7,51.5
5499,09/16/2021,ID,40.5,45.8
5500,09/16/2021,WV,40.0,47.7
5501,09/16/2021,OK,46.0,55.3
5502,09/16/2021,MP,58.8,62.3
5503,09/16/2021,HI,56.7,75.9
5504,09/16/2021,GA,43.5,53.5
5505,09/16/2021,RI,66.5,73.7
5506,09/16/2021,DD2,0.0,0.0
5507,09/16/2021,CA,57.5,70.4
5508,09/16/2021,MN,57.3,62.8
5509,09/16/2021,PA,56.7,71.1
5510,09/16/2021,MA,67.0,76.5
5511,09/16/2021,DC,58.9,69.3
5512,09/16/2021,KS,49.9,58.8
5513,09/16/2021,SD,50.5,58.0
5514,09/16/2021,KY,50.5,59.2
5515,09/16/2021,ND,42.9,49.9
5516,09/16/2021,AR,44.1,54.8
5517,09/16/2021,IA,53.0,57.3
5518,09/16/2021,SC,45.4,53.8
5519,09/16/2021,WA,62.0,70.1
5520,09/16/2021,AK,48.6,56.2
5521,09/16/2021,US,54.2,63.5
5522,09/16/2021,NH,60.8,68.5
5523,09/16/2021,AS,47.9,58.2
5524,09/16/2021,WY,40.4,47.3
5525,09/16/2021,VA2,0.0,0.0
5526,09/16/2021,LA,43.8,50.8
5527,09/16/2021,MO,46.7,53.9
5528,09/16/2021,CT,67.5,75.0
5529,09/16/2021,AZ,50.0,58.3
5530,09/16/2021,NJ,63.1,71.5
5531,09/16/2021,OR,59.5,65.7
5532,09/16/2021,WI,55.3,60.0
5533,09/16/2021,TX,49.5,58.7
5534,09/16/2021,NY,62.1,69.6
5535,09/16/2021,GU,65.1,74.5
5536,09/16/2021,DE,56.5,65.2
5537,09/16/2021,OH,49.3,53.4
5538,09/16/2021,PR,67.4,77.7
5539,09/16/2021,MS,41.7,49.1
5540,09/15/2021,IH2,35.2,42.7
5541,09/15/2021,TN,43.7,51.5
5542,09/15/2021,AS,47.9,58.2
5543,09/15/2021,OK,45.9,55.2
5544,09/15/2021,MS,41.5,49.0
5545,09/15/2021,IN,47.3,51.2
5546,09/15/2021,MT,47.3,53.6
5547,09/15/2021,PA,56.5,70.9
5548,09/15/2021,KY,50.3,59.1
5549,09/15/2021,MD,62.9,69.5
5550,09/15/2021,RI,66.4,73.6
5551,09/15/2021,AR,44.0,54.7
5552,09/15/2021,SC,45.3,53.6
5553,09/15/2021,WV,40.0,47.6
5554,09/15/2021,DE,56.5,65.2
5555,09/15/2021,AK,48.5,56.1
5556,09/15/2021,CT,67.3,74.9
5557,09/15/2021,US,54.1,63.4
5558,09/15/2021,DC,58.8,69.1
5559,09/15/2021,ND,42.8,49.8
5560,09/15/2021,RP,83.8,97.2
5561,09/15/2021,NJ,63.0,71.4
5562,09/15/2021,CA,57.4,70.3
5563,09/15/2021,BP2,0.0,0.0
5564,09/15/2021,AL,40.5,51.4
5565,09/15/2021,LTC,0.0,0.0
5566,09/15/2021,HI,56.6,75.8
5567,09/15/2021,UT,49.0,57.7
5568,09/15/2021,VA2,0.0,0.0
5569,09/15/2021,AZ,49.9,58.2
5570,09/15/2021,VA,58.7,66.8
5571,09/15/2021,MH,33.0,38.2
5572,09/15/2021,NE,53.4,58.5
5573,09/15/2021,VI,43.0,50.3
5574,09/15/2021,VT,68.7,76.9
5575,09/15/2021,IL,52.4,67.3
5576,09/15/2021,NC,48.1,57.8
5577,09/15/2021,WY,40.3,47.1
5578,09/15/2021,FM,34.6,41.7
5579,09/15/2021,MP,58.8,62.3
5580,09/15/2021,OR,59.4,65.6
5581,09/15/2021,TX,49.4,58.6
5582,09/15/2021,KS,49.8,58.7
5583,09/15/2021,MA,67.0,76.4
5584,09/15/2021,DD2,0.0,0.0
5585,09/15/2021,NM,61.6,71.4
5586,09/15/2021,FL,55.4,65.7
5587,09/15/2021,OH,49.4,53.5
5588,09/15/2021,WA,61.8,69.9
5589,09/15/2021,WI,55.2,59.9
5590,09/15/2021,ID,40.4,45.7
5591,09/15/2021,NV,49.4,59.5
5592,09/15/2021,MI,51.3,56.0
5593,09/15/2021,GU,64.5,73.8
5594,09/15/2021,GA,43.5,53.5
5595,09/15/2021,NH,60.8,68.5
5596,09/15/2021,NY,62.0,69.4
5597,09/15/2021,ME,67.1,72.9
5598,09/15/2021,LA,43.6,50.7
5599,09/15/2021,SD,50.4,57.9
5600,09/15/2021,MO,46.6,53.9
5601,09/15/2021,IA,52.9,57.3
5602,09/15/2021,PR,67.0,77.4
5603,09/15/2021,CO,58.2,64.6
5604,09/15/2021,MN,57.2,62.8
5605,09/14/2021,GU,64.5,73.8
5606,09/14/2021,HI,56.5,75.7
5607,09/14/2021,SC,45.2,53.5
5608,09/14/2021,FM,34.6,41.6
5609,09/14/2021,KS,49.7,58.7
5610,09/14/2021,PA,56.4,70.8
5611,09/14/2021,AL,40.4,51.3
5612,09/14/2021,UT,48.9,57.6
5613,09/14/2021,SD,50.3,57.8
5614,09/14/2021,WI,55.1,59.9
5615,09/14/2021,MI,51.3,55.9
5616,09/14/2021,LTC,0.0,0.0
5617,09/14/2021,ID,40.3,45.6
5618,09/14/2021,LA,43.5,50.6
5619,09/14/2021,AS,47.9,58.2
5620,09/14/2021,DE,56.5,65.2
5621,09/14/2021,TX,49.2,58.5
5622,09/14/2021,PR,66.9,77.4
5623,09/14/2021,IL,52.3,67.3
5624,09/14/2021,OR,59.3,65.5
5625,09/14/2021,MA,66.9,76.4
5626,09/14/2021,RP,83.8,97.2
5627,09/14/2021,WY,40.2,47.0
5628,09/14/2021,MN,57.0,62.7
5629,09/14/2021,VA2,0.0,0.0
5630,09/14/2021,NE,53.4,58.5
5631,09/14/2021,IH2,35.2,42.7
5632,09/14/2021,MO,46.5,53.8
5633,09/14/2021,CA,57.3,70.2
5634,09/14/2021,IA,52.8,57.2
5635,09/14/2021,ND,42.7,49.7
5636,09/14/2021,AK,48.5,56.0
5637,09/14/2021,VI,42.9,50.1
5638,09/14/2021,NY,61.9,69.3
5639,09/14/2021,DC,58.7,69.0
5640,09/14/2021,NC,48.0,57.7
5641,09/14/2021,NM,61.5,71.3
5642,09/14/2021,US,54.0,63.2
5643,09/14/2021,GA,42.8,52.8
5644,09/14/2021,CT,67.3,74.8
5645,09/14/2021,VA,58.7,66.7
5646,09/14/2021,AR,43.9,54.6
5647,09/14/2021,MS,41.3,48.8
5648,09/14/2021,WV,40.0,47.6
5649,09/14/2021,OH,49.3,53.4
5650,09/14/2021,FL,55.3,65.6
5651,09/14/2021,MH,32.9,38.0
5652,09/14/2021,IN,47.2,51.2
5653,09/14/2021,NJ,62.9,71.3
5654,09/14/2021,AZ,49.8,58.2
5655,09/14/2021,KY,50.2,59.0
5656,09/14/2021,DD2,0.0,0.0
5657,09/14/2021,CO,58.1,64.5
5658,09/14/2021,RI,66.2,73.3
5659,09/14/2021,OK,45.7,55.1
5660,09/14/2021,WA,61.7,69.8
5661,09/14/2021,BP2,0.0,0.0
5662,09/14/2021,MP,58.7,62.2
5663,09/14/2021,NH,60.7,68.3
5664,09/14/2021,ME,67.0,72.8
5665,09/14/2021,MT,47.2,53.5
5666,09/14/2021,TN,43.6,51.4
5667,09/14/2021,VT,68.7,76.9
5668,09/14/2021,NV,49.3,59.4
5669,09/14/2021,MD,62.8,69.4
5670,09/13/2021,DC,58.5,68.8
5671,09/13/2021,MD,62.7,69.3
5672,09/13/2021,AZ,49.8,58.1
5673,09/13/2021,NJ,62.7,71.2
5674,09/13/2021,VT,68.7,76.9
5675,09/13/2021,AS,47.9,58.2
5676,09/13/2021,DD2,0.0,0.0
5677,09/13/2021,ID,40.2,45.5
5678,09/13/2021,MH,32.9,38.0
5679,09/13/2021,NM,61.4,71.3
5680,09/13/2021,DE,56.4,65.1
5681,09/13/2021,OH,49.3,53.4
5682,09/13/2021,CO,58.0,64.4
5683,09/13/2021,MI,51.2,55.9
5684,09/13/2021,MP,58.6,62.1
5685,09/13/2021,HI,56.4,75.6
5686,09/13/2021,RI,66.2,73.3
5687,09/13/2021,NC,47.9,57.6
5688,09/13/2021,MT,47.1,53.3
5689,09/13/2021,LTC,0.0,0.0
5690,09/13/2021,WI,55.1,59.8
5691,09/13/2021,VI,42.7,50.0
5692,09/13/2021,MO,46.4,53.7
5693,09/13/2021,GU,64.5,73.7
5694,09/13/2021,FL,55.2,65.5
5695,09/13/2021,MS,40.8,48.5
5696,09/13/2021,SC,45.1,53.4
5697,09/13/2021,UT,48.8,57.5
5698,09/13/2021,PA,56.4,70.8
5699,09/13/2021,OK,45.6,55.0
5700,09/13/2021,NY,61.8,69.2
5701,09/13/2021,WV,40.0,47.5
5702,09/13/2021,PR,66.9,77.3
5703,09/13/2021,SD,50.2,57.5
5704,09/13/2021,KS,49.6,58.6
5705,09/13/2021,AL,40.4,51.4
5706,09/13/2021,TN,43.2,51.0
5707,09/13/2021,VA,58.6,66.7
5708,09/13/2021,KY,50.2,58.9
5709,09/13/2021,MA,66.9,76.3
5710,09/13/2021,WY,39.9,46.8
5711,09/13/2021,WA,61.3,69.4
5712,09/13/2021,NV,49.2,59.3
5713,09/13/2021,IL,52.2,67.2
5714,09/13/2021,CA,57.2,70.2
5715,09/13/2021,IA,52.6,57.0
5716,09/13/2021,MN,57.0,62.7
5717,09/13/2021,ME,66.8,72.6
5718,09/13/2021,RP,83.8,97.2
5719,09/13/2021,FM,34.4,41.6
5720,09/13/2021,GA,42.8,52.8
5721,09/13/2021,AR,43.8,54.6
